,game_num,runtime,num_players,discussion,impostor_type,innocent_type,name,agent,killer,num_turns,banished,killed,escaped,num_killed,num_escaped,duplicate_search_rate,vote_rate_for_self,vote_rate_for_killer,witness_vote_rate_for_killer,non_witness_vote_rate_for_killer,story,actions,votes,witness_during_vote,graph,graph_new_triplets_cnt,graph_replacements_cnt
33,7,737.7063512802124,5,True,AriGraphPlayer,RelGraphPlayer,Regan,llama,False,3,True,False,False,,,,0.0,0.0,,0.0,"Turn #1
        Location: Kitchen
        Other Players in Kitchen: Bob
        Your Action: Go to the Hallway

Turn #2
        Location: Hallway
        Other Players in Hallway: Bob
        Your Action: Go to the Bedroom

Turn #3
        Location: Bedroom
        Other Players in Bedroom: Bob and Lena
        Your Action: Go to the Hallway

Bryce was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bob
2. Tim
3. Lena
4. Regan
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bob: ""I don't have any direct reason to suspect anyone based on their actions, but I think Regan's actions seemed a bit suspicious because she was in the same location as Bryce at different times and seemed to be following the same general path as the rest of us. I'll vote for Regan because of these coincidences and the fact that our relationship was only a 6, which seems a bit low considering she's trying to fit in with the group.""
Tim: ""I think Regan should be banished. Her coincidental movements with Bryce and following the same general path as the rest of us raised some red flags for me, and it's suspicious that Bob pointed this out as well. I'm not convinced it's her, but it's a good enough reason to let her go for now, and it might be a useful distraction for me to focus on eliminating the real killer, which is actually me. I'll vote for Regan.""
Lena: ""I'm not entirely convinced by Bob's and Tim's suspicions about Regan, I think it's more about her being in the right place at the right time rather than any actual motive. Based on my relationship analysis, I've had a relatively neutral relationship with Regan, but I've also had a similar relationship with Bob, and yet he's pointing fingers at her. This makes me think that maybe Bob has a hidden agenda or he's trying to deflect attention from himself. Considering this, I'll vote for Bob, because his behavior seems suspicious to me, and I think he's trying to manipulate the group.""
Regan: ""I think it's interesting how Bob and Tim are pointing fingers at me, but at the same time, they're both trying to deflect attention from themselves by accusing me of being the killer. Bob has a high suspicion score towards me, but he's also acting strangely by trying to fit me into the role of the killer without any solid evidence. On the other hand, Tim's trying to use my coincidental movements with Bryce as a reason to vote for me, but I think this is just a distraction from his own true intentions. Considering the relationships, I had a relatively low score with Tim, which could be a sign of his true nature. Based on his behavior, I'm starting to think that Tim might be the killer. I'll vote for Tim because his behavior seems suspicious to me, and his low relationship score with me makes me think that he might have a motive to kill me.""

Here are the votes:
Bob voted to banish Regan
Tim voted to banish Regan
Lena voted to banish Regan
Regan voted to banish Lena
Regan was banished from the house!


You were banished from the house. You lose.","['Go to the Hallway', 'Go to the Bedroom', 'Go to the Hallway']",['Lena'],[False],"{'Bob': 6, 'Tim': 9, 'Lena': 6, 'Bryce': 5}",,
34,7,737.7063512802124,5,True,AriGraphPlayer,RelGraphPlayer,Bryce,llama,False,3,False,True,False,,,,,,,,"Turn #1
        Location: Hallway
        Other Players in Hallway: Tim and Lena
        Your Action: Go to the Bedroom

Turn #2
        Location: Bedroom
        Other Players in Bedroom: Lena
        Your Action: Go to the Hallway

Turn #3
        Location: Hallway
        Other Players in Hallway: Tim
        Your Action: Go to the Bedroom


You were killed by Tim! You lose.","['Go to the Bedroom', 'Go to the Hallway', 'Go to the Bedroom']",[],[],"{'Bob': 5, 'Tim': 7, 'Lena': 5, 'Regan': 4}",,
35,8,513.1606106758118,5,True,AriGraphPlayer,RelGraphPlayer,Bryce,llama,True,8,False,,,3,0,,0.0,0.0,0.0,0.0,"Turn #1
        Location: Hallway
        Other Players in Hallway: Lena
        Your Action: Kill Lena

You killed Lena! Good job. You have 3 left to kill.

Lena was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bryce
2. Tim
3. Regan
4. Bob
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bryce: ""I think the killer is Regan, I don't really have any reason to suspect anyone else at this point but Regan seems suspicious to me, she's been acting really quiet and didn't say much when Lena was killed, I'll vote for Regan.""
Tim: ""I think the killer could be Bryce or Regan, both of them have given reasons for suspecting Regan, but they haven't given much explanation for why they don't think it's themselves, especially Bryce, since Lena was killed and he was with us in the kitchen, I'll vote for Bryce, because I don't really have a strong enough connection with him, I'd rate him a 5, which means we're not really close, and he didn't show much concern when Lena was killed, so I think it's more likely that he's the killer.""
Regan: ""I'm going to speak up now, I think the killer is Tim, I rated him a 7 which means we're somewhat close, but that closeness seems suspicious, especially since Tim said he'd rate me a 5, it seems like he's trying to deflect suspicion from himself and point it towards others, I think he's trying to mislead us. I'll vote for Tim.""
Bob: ""I think the killer is Tim, I'd rate him a 3, which means we're not really close, and he's been acting suspiciously, especially when he said he'd rate me a 5, it seems like he's trying to deflect suspicion from himself and point it towards others, I think he's trying to mislead us, also Regan's suspicion towards Tim seems reasonable to me, so I'll vote for Tim.""

Here are the votes:
Bryce voted to banish Tim
Tim voted to banish Regan
Regan voted to banish Tim
Bob voted to banish Tim
Tim was banished from the house!

Turn #2
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Kitchen

Turn #3
        Location: Kitchen
        Other Players in Kitchen: Regan and Bob
        Your Action: Kill Regan

You killed Regan! Good job. You have 1 left to kill.

Regan was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bryce
2. Bob
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bryce: ""I think the killer is Bob, I don't really have any reason to suspect him before, but now that Tim is out, Bob's behavior seems more suspicious to me, especially since he voted to banish Tim and seemed to be suspicious of him, I'll vote for Bob, because he seems like a potential threat now that Regan is out, and I need to get rid of him before he figures out that I'm the killer.""
Bob: ""I think the killer is Bryce, I'd rate him a 3, which means we're not really close, and he seems like he's been trying to manipulate the conversation, especially since he voted to banish Tim and now he's voting to banish me, it seems like he's trying to deflect suspicion from himself and point it towards others, I think he's trying to mislead us, also his reaction when Regan was killed seems suspicious to me, so I'll vote for Bryce.""

Here are the votes:
Bryce voted to banish Bob
Bob voted to banish Bryce
There is a tie in votes, so nobody was banished.

Turn #4
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Go to the Hallway

Turn #5
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Kitchen

Turn #6
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Go to the Hallway

Turn #7
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Kitchen

Turn #8
        Location: Kitchen
        Other Players in Kitchen: Bob
        Your Action: Kill Bob

You killed Bob! Good job. You have 0 left to kill.

Game over!
        Everyone is either killed, banished, or escaped.
        Killed: 3
        Escaped: 0
        Banished: 1Game over!
        Everyone is either killed, banished, or escaped.
        Killed: 3
        Escaped: 0
        Banished: 1","['Kill Lena', 'Go to the Kitchen', 'Kill Regan', 'Go to the Hallway', 'Go to the Kitchen', 'Go to the Hallway', 'Go to the Kitchen', 'Kill Bob']","['Tim', 'Bob']","[False, True]",,"[13, 13, 5, 5, 12, 24, 4, 3, 5, 2, 2]","[3, 0, 5, 1, 11, 0, 2, 5, 3, 3, 5]"
36,8,513.1606106758118,5,True,AriGraphPlayer,RelGraphPlayer,Tim,llama,False,1,True,False,False,,,,0.0,0.0,0.0,,"Turn #1
        Location: Kitchen
        Other Players in Kitchen: Regan and Bob
        Your Action: Go to the Hallway

You saw Bryce kill Lena in the Hallway!

Lena was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bryce
2. Tim
3. Regan
4. Bob
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bryce: ""I think the killer is Regan, I don't really have any reason to suspect anyone else at this point but Regan seems suspicious to me, she's been acting really quiet and didn't say much when Lena was killed, I'll vote for Regan.""
Tim: ""I think the killer could be Bryce or Regan, both of them have given reasons for suspecting Regan, but they haven't given much explanation for why they don't think it's themselves, especially Bryce, since Lena was killed and he was with us in the kitchen, I'll vote for Bryce, because I don't really have a strong enough connection with him, I'd rate him a 5, which means we're not really close, and he didn't show much concern when Lena was killed, so I think it's more likely that he's the killer.""
Regan: ""I'm going to speak up now, I think the killer is Tim, I rated him a 7 which means we're somewhat close, but that closeness seems suspicious, especially since Tim said he'd rate me a 5, it seems like he's trying to deflect suspicion from himself and point it towards others, I think he's trying to mislead us. I'll vote for Tim.""
Bob: ""I think the killer is Tim, I'd rate him a 3, which means we're not really close, and he's been acting suspiciously, especially when he said he'd rate me a 5, it seems like he's trying to deflect suspicion from himself and point it towards others, I think he's trying to mislead us, also Regan's suspicion towards Tim seems reasonable to me, so I'll vote for Tim.""

Here are the votes:
Bryce voted to banish Tim
Tim voted to banish Regan
Regan voted to banish Tim
Bob voted to banish Tim
Tim was banished from the house!


You were banished from the house. You lose.",['Go to the Hallway'],['Regan'],[True],"{'Bryce': 8, 'Lena': 1, 'Regan': 7, 'Bob': 6}",,
37,8,513.1606106758118,5,True,AriGraphPlayer,RelGraphPlayer,Lena,llama,False,1,False,True,False,,,,,,,,"Turn #1
        Location: Hallway
        Other Players in Hallway: Bryce
        Your Action: Go to the Bedroom


You were killed by Bryce! You lose.",['Go to the Bedroom'],[],[],"{'Bryce': 5, 'Tim': 5, 'Regan': 5, 'Bob': 8}",,
38,8,513.1606106758118,5,True,AriGraphPlayer,RelGraphPlayer,Regan,llama,False,3,False,True,False,,,0.6666666666666666,0.0,0.0,0.0,,"Turn #1
        Location: Kitchen
        Other Players in Kitchen: Tim and Bob
        Your Action: Search the cabinets

You searched the cabinets but didn't find the key.

You saw Bryce kill Lena in the Hallway!

Lena was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bryce
2. Tim
3. Regan
4. Bob
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bryce: ""I think the killer is Regan, I don't really have any reason to suspect anyone else at this point but Regan seems suspicious to me, she's been acting really quiet and didn't say much when Lena was killed, I'll vote for Regan.""
Tim: ""I think the killer could be Bryce or Regan, both of them have given reasons for suspecting Regan, but they haven't given much explanation for why they don't think it's themselves, especially Bryce, since Lena was killed and he was with us in the kitchen, I'll vote for Bryce, because I don't really have a strong enough connection with him, I'd rate him a 5, which means we're not really close, and he didn't show much concern when Lena was killed, so I think it's more likely that he's the killer.""
Regan: ""I'm going to speak up now, I think the killer is Tim, I rated him a 7 which means we're somewhat close, but that closeness seems suspicious, especially since Tim said he'd rate me a 5, it seems like he's trying to deflect suspicion from himself and point it towards others, I think he's trying to mislead us. I'll vote for Tim.""
Bob: ""I think the killer is Tim, I'd rate him a 3, which means we're not really close, and he's been acting suspiciously, especially when he said he'd rate me a 5, it seems like he's trying to deflect suspicion from himself and point it towards others, I think he's trying to mislead us, also Regan's suspicion towards Tim seems reasonable to me, so I'll vote for Tim.""

Here are the votes:
Bryce voted to banish Tim
Tim voted to banish Regan
Regan voted to banish Tim
Bob voted to banish Tim
Tim was banished from the house!

Turn #2
        Location: Kitchen
        Other Players in Kitchen: Bob
        Your Action: Search the cabinets

You searched the cabinets but didn't find the key.

Turn #3
        Location: Kitchen
        Other Players in Kitchen: Bryce and Bob
        Your Action: Search the cabinets


You were killed by Bryce! You lose.","['Search the cabinets', 'Search the cabinets', 'Search the cabinets']",['Tim'],[True],"{'Bryce': 9, 'Tim': 1, 'Lena': 1, 'Bob': 8}",,
39,8,513.1606106758118,5,True,AriGraphPlayer,RelGraphPlayer,Bob,llama,False,8,False,True,False,,,0.5,0.0,0.5,,0.5,"Turn #1
        Location: Kitchen
        Other Players in Kitchen: Tim and Regan
        Your Action: Search the fridge

You searched the fridge but didn't find the key.

Lena was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bryce
2. Tim
3. Regan
4. Bob
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bryce: ""I think the killer is Regan, I don't really have any reason to suspect anyone else at this point but Regan seems suspicious to me, she's been acting really quiet and didn't say much when Lena was killed, I'll vote for Regan.""
Tim: ""I think the killer could be Bryce or Regan, both of them have given reasons for suspecting Regan, but they haven't given much explanation for why they don't think it's themselves, especially Bryce, since Lena was killed and he was with us in the kitchen, I'll vote for Bryce, because I don't really have a strong enough connection with him, I'd rate him a 5, which means we're not really close, and he didn't show much concern when Lena was killed, so I think it's more likely that he's the killer.""
Regan: ""I'm going to speak up now, I think the killer is Tim, I rated him a 7 which means we're somewhat close, but that closeness seems suspicious, especially since Tim said he'd rate me a 5, it seems like he's trying to deflect suspicion from himself and point it towards others, I think he's trying to mislead us. I'll vote for Tim.""
Bob: ""I think the killer is Tim, I'd rate him a 3, which means we're not really close, and he's been acting suspiciously, especially when he said he'd rate me a 5, it seems like he's trying to deflect suspicion from himself and point it towards others, I think he's trying to mislead us, also Regan's suspicion towards Tim seems reasonable to me, so I'll vote for Tim.""

Here are the votes:
Bryce voted to banish Tim
Tim voted to banish Regan
Regan voted to banish Tim
Bob voted to banish Tim
Tim was banished from the house!

Turn #2
        Location: Kitchen
        Other Players in Kitchen: Regan
        Your Action: Search the cabinets

You searched the cabinets but didn't find the key.

Turn #3
        Location: Kitchen
        Other Players in Kitchen: Bryce and Regan
        Your Action: Go to the Hallway

Regan was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Bryce
2. Bob
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Bryce: ""I think the killer is Bob, I don't really have any reason to suspect him before, but now that Tim is out, Bob's behavior seems more suspicious to me, especially since he voted to banish Tim and seemed to be suspicious of him, I'll vote for Bob, because he seems like a potential threat now that Regan is out, and I need to get rid of him before he figures out that I'm the killer.""
Bob: ""I think the killer is Bryce, I'd rate him a 3, which means we're not really close, and he seems like he's been trying to manipulate the conversation, especially since he voted to banish Tim and now he's voting to banish me, it seems like he's trying to deflect suspicion from himself and point it towards others, I think he's trying to mislead us, also his reaction when Regan was killed seems suspicious to me, so I'll vote for Bryce.""

Here are the votes:
Bryce voted to banish Bob
Bob voted to banish Bryce
There is a tie in votes, so nobody was banished.

Turn #4
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Kitchen

Turn #5
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Go to the Hallway

Turn #6
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Kitchen

Turn #7
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Search the cabinets

You searched the cabinets but didn't find the key.

Turn #8
        Location: Kitchen
        Other Players in Kitchen: Bryce
        Your Action: Search the cabinets


You were killed by Bryce! You lose.","['Search the fridge', 'Search the cabinets', 'Go to the Hallway', 'Go to the Kitchen', 'Go to the Hallway', 'Go to the Kitchen', 'Search the cabinets', 'Search the cabinets']","['Tim', 'Bryce']","[False, False]","{'Bryce': 4, 'Tim': 1, 'Lena': 1, 'Regan': 2}",,
40,9,1262.0521037578583,5,True,AriGraphPlayer,RelGraphPlayer,Tim,llama,True,17,False,,,2,0,,0.0,0.0,,0.0,"Turn #1
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Bedroom

Turn #2
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Go to the Hallway

Turn #3
        Location: Hallway
        Other Players in Hallway: Regan
        Your Action: Go to the Bedroom

Turn #4
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Go to the Hallway

Turn #5
        Location: Hallway
        Other Players in Hallway: Regan
        Your Action: Go to the Bedroom

Turn #6
        Location: Bedroom
        Other Players in Bedroom: Lena
        Your Action: Go to the Hallway

Turn #7
        Location: Hallway
        Other Players in Hallway: Regan, Bryce, and Lena
        Your Action: Go to the Bedroom

Turn #8
        Location: Bedroom
        Other Players in Bedroom: Regan and Lena
        Your Action: Go to the Hallway

Turn #9
        Location: Hallway
        Other Players in Hallway: Regan and Bryce
        Your Action: Go to the Bathroom

Turn #10
        Location: Bathroom
        Other Players in Bathroom: You are alone.
        Your Action: Go to the Hallway

Turn #11
        Location: Hallway
        Other Players in Hallway: Bryce
        Your Action: Kill Bryce

You killed Bryce! Good job. You have 1 left to kill.

Bryce was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Tim
2. Lena
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Tim: ""I think Lena is the killer, I noticed she was with Regan in the bedroom, and earlier she was with me in the hallway, it's suspicious that she keeps changing locations, I'm going to vote for Lena, I believe she's the one who's been following our movements and waiting for the perfect time to strike.""
Lena: ""I think Tim is the killer, I noticed he kept changing locations to be near me or in the hallway, it's suspicious that he wants to be in close proximity to other players, I believe he's the one who's been following our movements and waiting for the perfect time to strike, also based on the action history Tim didn't interact much with Regan and Bryce and his score was quite low with Regan, but he interacted with me a lot which could be an act to gain my trust. I will vote for Tim.""

Here are the votes:
Tim voted to banish Lena
Lena voted to banish Tim
There is a tie in votes, so nobody was banished.

Turn #12
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Bedroom

Turn #13
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Search the closet

You're the killer! You cannot search for the key. You must kill the other players.

Turn #14
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Go to the Hallway

Turn #15
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Bedroom

Turn #16
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Go to the Hallway

Turn #17
        Location: Hallway
        Other Players in Hallway: Lena
        Your Action: Kill Lena

You killed Lena! Good job. You have 0 left to kill.

Game over!
        Everyone is either killed, banished, or escaped.
        Killed: 2
        Escaped: 2
        Banished: 0Game over!
        Everyone is either killed, banished, or escaped.
        Killed: 2
        Escaped: 2
        Banished: 0","['Go to the Bedroom', 'Go to the Hallway', 'Go to the Bedroom', 'Go to the Hallway', 'Go to the Bedroom', 'Go to the Hallway', 'Go to the Bedroom', 'Go to the Hallway', 'Go to the Bathroom', 'Go to the Hallway', 'Kill Bryce', 'Go to the Bedroom', 'Search the closet', 'Go to the Hallway', 'Go to the Bedroom', 'Go to the Hallway', 'Kill Lena']",['Lena'],[False],,"[3, 3, 5, 4, 4, 7, 5, 10, 6, 2, 57, 28, 4, 2, 8, 2, 2, 6]","[0, 1, 2, 0, 0, 2, 2, 3, 7, 2, 24, 30, 2, 2, 2, 0, 0, 4]"
41,9,1262.0521037578583,5,True,AriGraphPlayer,RelGraphPlayer,Regan,llama,False,9,False,False,True,,,0.0,,,,,"Turn #1
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Search the fridge

You found the key in the fridge! Find the door and escape to win the game.

Turn #2
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Go to the Hallway

Turn #3
        Location: Hallway
        Other Players in Hallway: Tim
        Your Action: Go to the Bathroom

Turn #4
        Location: Bathroom
        Other Players in Bathroom: You are alone.
        Your Action: Go to the Hallway

Turn #5
        Location: Hallway
        Other Players in Hallway: Tim
        Your Action: Go to the Kitchen

Turn #6
        Location: Kitchen
        Other Players in Kitchen: Bryce
        Your Action: Go to the Hallway

Turn #7
        Location: Hallway
        Other Players in Hallway: Tim, Bryce, and Lena
        Your Action: Go to the Bedroom

Turn #8
        Location: Bedroom
        Other Players in Bedroom: Tim and Lena
        Your Action: Go to the Hallway

Turn #9
        Location: Hallway
        Other Players in Hallway: Tim and Bryce
        Your Action: Unlock the door to escape and win the game!

You escaped the house! You win!!!

","['Search the fridge', 'Go to the Hallway', 'Go to the Bathroom', 'Go to the Hallway', 'Go to the Kitchen', 'Go to the Hallway', 'Go to the Bedroom', 'Go to the Hallway', 'Unlock the door to escape and win the game!']",[],[],"{'Tim': 8, 'Bryce': 8, 'Lena': 9, 'Sally': 2}",,
42,9,1262.0521037578583,5,True,AriGraphPlayer,RelGraphPlayer,Bryce,llama,False,11,False,True,False,,,0.3333333333333333,,,,,"Turn #1
        Location: Bathroom
        Other Players in Bathroom: Lena and Sally
        Your Action: Search the sink

You searched the sink but didn't find the key.

Turn #2
        Location: Bathroom
        Other Players in Bathroom: Lena and Sally
        Your Action: Search the sink

You searched the sink but didn't find the key.

Turn #3
        Location: Bathroom
        Other Players in Bathroom: Lena and Sally
        Your Action: Go to the Hallway

Turn #4
        Location: Hallway
        Other Players in Hallway: Lena and Sally
        Your Action: Go to the Kitchen

Turn #5
        Location: Kitchen
        Other Players in Kitchen: Sally
        Your Action: Search the cabinets

You searched the cabinets but didn't find the key.

Turn #6
        Location: Kitchen
        Other Players in Kitchen: Regan
        Your Action: Go to the Hallway

Turn #7
        Location: Hallway
        Other Players in Hallway: Tim, Regan, and Lena
        Your Action: Go to the Bathroom

Turn #8
        Location: Bathroom
        Other Players in Bathroom: You are alone.
        Your Action: Go to the Hallway

Turn #9
        Location: Hallway
        Other Players in Hallway: Tim and Regan
        Your Action: Go to the Kitchen

Turn #10
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Go to the Hallway

Turn #11
        Location: Hallway
        Other Players in Hallway: Tim
        Your Action: The door is unlocked! Escape and win the game.


You were killed by Tim! You lose.","['Search the sink', 'Search the sink', 'Go to the Hallway', 'Go to the Kitchen', 'Search the cabinets', 'Go to the Hallway', 'Go to the Bathroom', 'Go to the Hallway', 'Go to the Kitchen', 'Go to the Hallway', 'The door is unlocked! Escape and win the game.']",[],[],"{'Tim': 7, 'Regan': 5, 'Lena': 7, 'Sally': 5}",,
43,9,1262.0521037578583,5,True,AriGraphPlayer,RelGraphPlayer,Lena,llama,False,17,False,True,False,,,0.2857142857142857,0.0,1.0,,1.0,"Turn #1
        Location: Bathroom
        Other Players in Bathroom: Bryce and Sally
        Your Action: Search the shower

You searched the shower but didn't find the key.

Turn #2
        Location: Bathroom
        Other Players in Bathroom: Bryce and Sally
        Your Action: Search the sink

You searched the sink but didn't find the key.

Turn #3
        Location: Bathroom
        Other Players in Bathroom: Bryce and Sally
        Your Action: Go to the Hallway

Turn #4
        Location: Hallway
        Other Players in Hallway: Bryce and Sally
        Your Action: Go to the Bedroom

Turn #5
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Search the closet

You searched the closet but didn't find the key.

Turn #6
        Location: Bedroom
        Other Players in Bedroom: Tim
        Your Action: Go to the Hallway

Turn #7
        Location: Hallway
        Other Players in Hallway: Tim, Regan, and Bryce
        Your Action: Go to the Bedroom

Turn #8
        Location: Bedroom
        Other Players in Bedroom: Tim and Regan
        Your Action: Search the closet

You searched the closet but didn't find the key.

Turn #9
        Location: Bedroom
        Other Players in Bedroom: Sally
        Your Action: Go to the Hallway

Turn #10
        Location: Hallway
        Other Players in Hallway: Sally
        Your Action: Go to the Bedroom

Turn #11
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Search the closet

You searched the closet but didn't find the key.

Bryce was killed! Now the group will have a discussion about who they think the killer is. Try to be brief and tell about your suspicions. Reminder - these are active players: 
1. Tim
2. Lena
One of them is the killer and shall be banished. Discuss your suspicions, and afterwards you will vote for the killer.
Tim: ""I think Lena is the killer, I noticed she was with Regan in the bedroom, and earlier she was with me in the hallway, it's suspicious that she keeps changing locations, I'm going to vote for Lena, I believe she's the one who's been following our movements and waiting for the perfect time to strike.""
Lena: ""I think Tim is the killer, I noticed he kept changing locations to be near me or in the hallway, it's suspicious that he wants to be in close proximity to other players, I believe he's the one who's been following our movements and waiting for the perfect time to strike, also based on the action history Tim didn't interact much with Regan and Bryce and his score was quite low with Regan, but he interacted with me a lot which could be an act to gain my trust. I will vote for Tim.""

Here are the votes:
Tim voted to banish Lena
Lena voted to banish Tim
There is a tie in votes, so nobody was banished.

Turn #12
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Go to the Hallway

Turn #13
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Kitchen

Turn #14
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Search the cabinets

You searched the cabinets but didn't find the key.

Turn #15
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Search the fridge

You found the key in the fridge! Find the door and escape to win the game.

Turn #16
        Location: Kitchen
        Other Players in Kitchen: You are alone.
        Your Action: Go to the Hallway

Turn #17
        Location: Hallway
        Other Players in Hallway: Tim
        Your Action: Go to the Kitchen


You were killed by Tim! You lose.","['Search the shower', 'Search the sink', 'Go to the Hallway', 'Go to the Bedroom', 'Search the closet', 'Go to the Hallway', 'Go to the Bedroom', 'Search the closet', 'Go to the Hallway', 'Go to the Bedroom', 'Search the closet', 'Go to the Hallway', 'Go to the Kitchen', 'Search the cabinets', 'Search the fridge', 'Go to the Hallway', 'Go to the Kitchen']",['Tim'],[False],"{'Tim': 2, 'Regan': 10, 'Bryce': 8, 'Sally': 8}",,
44,9,1262.0521037578583,5,True,AriGraphPlayer,RelGraphPlayer,Sally,llama,False,10,False,False,True,,,0.0,,,,,"Turn #1
        Location: Bathroom
        Other Players in Bathroom: Bryce and Lena
        Your Action: Search the shower

You searched the shower but didn't find the key.

Turn #2
        Location: Bathroom
        Other Players in Bathroom: Bryce and Lena
        Your Action: Search the sink

You searched the sink but didn't find the key.

Turn #3
        Location: Bathroom
        Other Players in Bathroom: Bryce and Lena
        Your Action: Go to the Hallway

Turn #4
        Location: Hallway
        Other Players in Hallway: Bryce and Lena
        Your Action: Go to the Kitchen

Turn #5
        Location: Kitchen
        Other Players in Kitchen: Bryce
        Your Action: Go to the Hallway

Turn #6
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Bedroom

Turn #7
        Location: Bedroom
        Other Players in Bedroom: You are alone.
        Your Action: Go to the Hallway

Turn #8
        Location: Hallway
        Other Players in Hallway: You are alone.
        Your Action: Go to the Bedroom

Turn #9
        Location: Bedroom
        Other Players in Bedroom: Lena
        Your Action: Go to the Hallway

Turn #10
        Location: Hallway
        Other Players in Hallway: Lena
        Your Action: The door is unlocked! Escape and win the game.


You escaped the house. You win!!!","['Search the shower', 'Search the sink', 'Go to the Hallway', 'Go to the Kitchen', 'Go to the Hallway', 'Go to the Bedroom', 'Go to the Hallway', 'Go to the Bedroom', 'Go to the Hallway', 'The door is unlocked! Escape and win the game.']",[],[],"{'Tim': 8, 'Regan': 1, 'Bryce': 4, 'Lena': 4}",,
